Date,Open,High,Low,Close,Adj Close,Volume
2020-03-06,51.200001,51.599998,48.599998,49.500000,49.500000,33000
2020-03-09,49.900002,55.299999,47.000000,55.200001,55.200001,60400
2020-03-10,56.500000,63.000000,56.400002,61.799999,61.799999,66300
2020-03-11,64.199997,65.900002,57.400002,58.299999,58.299999,57900
2020-03-12,53.599998,58.099998,52.799999,55.500000,55.500000,57400
2020-03-13,60.900002,61.299999,56.200001,59.000000,59.000000,73700
2020-03-16,53.799999,55.500000,51.099998,53.000000,53.000000,22800
2020-03-17,54.099998,54.099998,48.299999,48.799999,48.799999,31200
2020-03-18,44.500000,45.299999,39.500000,44.299999,44.299999,54700
2020-03-19,43.700001,46.700001,43.299999,46.500000,46.500000,17700
2020-03-20,47.200001,47.400002,42.500000,42.500000,42.500000,28300
2020-03-23,42.900002,45.000000,42.099998,43.299999,43.299999,36700
2020-03-24,46.900002,47.500000,45.400002,47.200001,47.200001,21800
2020-03-25,46.700001,47.000000,44.799999,46.299999,46.299999,15900
2020-03-26,45.000000,46.599998,43.299999,44.400002,44.400002,35400
2020-03-27,43.500000,44.500000,42.700001,43.599998,43.599998,16900
2020-03-30,42.099998,45.099998,42.099998,44.599998,44.599998,32200
2020-03-31,45.400002,45.400002,41.700001,42.599998,42.599998,26700
2020-04-01,40.700001,40.799999,38.700001,39.099998,39.099998,81400
2020-04-02,37.500000,38.500000,35.900002,37.400002,37.400002,66900
2020-04-03,37.000000,42.400002,37.000000,41.799999,41.799999,56100
2020-04-06,43.500000,47.099998,43.400002,46.900002,46.900002,43500
2020-04-07,50.599998,54.500000,50.000000,54.500000,54.500000,66600
2020-04-08,53.299999,54.299999,48.900002,49.700001,49.700001,56400
2020-04-09,49.099998,50.000000,47.400002,48.000000,48.000000,32000
2020-04-13,50.200001,50.799999,47.099998,48.900002,48.900002,35100
2020-04-14,46.799999,47.400002,45.200001,45.200001,45.200001,36900
2020-04-15,44.700001,44.799999,41.700001,42.000000,42.000000,65700
2020-04-16,40.900002,47.200001,40.200001,46.000000,46.000000,110200
2020-04-17,49.000000,50.099998,46.900002,47.700001,47.700001,40600
2020-04-20,49.900002,56.000000,49.000000,55.000000,55.000000,903000
2020-04-21,56.480000,57.070000,50.990002,52.200001,52.200001,170700
2020-04-22,52.439999,56.419998,52.439999,55.000000,55.000000,66800
2020-04-23,53.320000,55.000000,50.689999,51.400002,51.400002,38600
2020-04-24,51.959999,52.000000,48.610001,49.080002,49.080002,98500
2020-04-27,45.849998,51.290001,45.000000,50.750000,50.750000,211200
2020-04-28,53.169998,53.299999,51.000000,51.509998,51.509998,165100
2020-04-29,50.020000,50.639999,47.639999,48.310001,48.310001,122700
2020-04-30,48.959999,51.660000,47.910000,51.049999,51.049999,155300
2020-05-01,52.000000,52.759998,49.240002,49.450001,49.450001,140800
2020-05-04,53.450001,54.860001,52.070000,54.290001,54.290001,222300
2020-05-05,58.689999,60.730000,56.270000,56.369999,56.369999,242100
2020-05-06,53.029999,53.029999,50.830002,51.580002,51.580002,193000
2020-05-07,51.189999,52.320000,48.799999,49.160000,49.160000,167400
2020-05-08,47.419998,48.540001,46.500000,47.160000,47.160000,90000
2020-05-11,48.330002,48.939999,46.299999,47.830002,47.830002,47000
2020-05-12,45.209999,45.770000,41.340000,41.459999,41.459999,127200
2020-05-13,40.310001,40.380001,36.349998,38.029999,38.029999,133900
2020-05-14,37.599998,39.959999,37.400002,37.490002,37.490002,140800
2020-05-15,39.470001,39.500000,35.820000,36.230000,36.230000,128100
2020-05-18,40.099998,43.500000,39.849998,41.230000,41.230000,322300
2020-05-19,43.540001,43.570000,41.770000,42.209999,42.209999,182500
2020-05-20,42.959999,43.330002,37.950001,39.020000,39.020000,227300
2020-05-21,37.160000,37.590000,35.900002,37.380001,37.380001,177800
2020-05-22,36.470001,38.580002,36.349998,37.959999,37.959999,82900
2020-05-26,39.910000,40.500000,38.470001,39.810001,39.810001,243300
2020-05-27,38.900002,39.779999,37.200001,37.509998,37.509998,283700
2020-05-28,37.060001,37.540001,35.299999,35.369999,35.369999,176700
2020-05-29,34.830002,36.740002,33.130001,35.860001,35.860001,307800
2020-06-01,33.270000,35.320000,33.090000,33.599998,33.599998,298200
2020-06-02,34.000000,34.419998,33.209999,33.430000,33.430000,95000
2020-06-03,36.299999,36.549999,34.040001,34.680000,34.680000,186000
2020-06-04,35.389999,36.009998,34.290001,35.299999,35.299999,84200
2020-06-05,36.200001,36.299999,33.500000,34.330002,34.330002,243000
2020-06-08,33.700001,34.520000,33.299999,34.400002,34.400002,270400
2020-06-09,33.349998,33.759998,32.650002,32.880001,32.880001,170300
2020-06-10,33.450001,34.240002,33.150002,33.490002,33.490002,149700
2020-06-11,34.279999,34.900002,33.150002,34.320000,34.320000,128100
2020-06-12,33.509998,33.779999,31.190001,31.719999,31.719999,126200
2020-06-15,30.750000,30.750000,29.450001,29.770000,29.770000,129200
2020-06-16,28.110001,28.459999,27.500000,27.870001,27.870001,148000
2020-06-17,27.840000,28.750000,27.580000,28.440001,28.440001,66000
2020-06-18,28.090000,29.180000,27.740000,28.490000,28.490000,68900
2020-06-19,28.830000,29.570000,28.750000,29.049999,29.049999,63300
2020-06-22,29.230000,30.190001,28.200001,28.400000,28.400000,354000
2020-06-23,27.830000,28.040001,27.010000,27.139999,27.139999,313400
2020-06-24,27.030001,27.889999,26.379999,26.480000,26.480000,337000
2020-06-25,25.260000,25.430000,22.500000,22.900000,22.900000,1369000
2020-06-26,22.730000,23.700001,22.690001,22.950001,22.950001,483400
